CustomerID,Gender,Age,SubscriptionType,MonthlySpend,TotalWatchTime,ComplaintCount,DaysSinceLastLogin,Churn,AvgSessionDuration,NumDevicesUsed,ContentPreferenceScore,ActiveDaysLastMonth,BingeWatchRatio,SkippedContentCount,DiscountReceived,LoyaltyScore,PlatformType,AdInteractionCount,ReferredFriendsCount,SocialMediaMentions
8043,Female,64,Premium,7.4,21,0,50,0,173.1,4,67.0,26,0.81,9,10.39,8.09,Mobile,43.0,1,10
8044,Female,47,Standard,10.39,41,1,3,0,116.88,3,49.0,5,,9,10.66,3.94,Web,6.0,3,17
8045,Male,43,Premium,26.21,33,2,21,1,67.02,3,13.0,25,1.32,14,10.55,2.31,Mobile,6.0,4,11
8046,Male,68,Standard,35.08,3,2,32,1,157.97,4,27.0,15,0.2,2,15.18,2.24,Web,46.0,7,18
8047,Male,64,Basic,33.86,49,1,33,0,151.07,3,57.0,5,9.8,4,19.43,3.16,Mobile,13.0,5,7
8048,Female,43,Standard,11.5,30,1,30,1,86.18,1,32.0,24,1.25,18,19.21,7.37,Web,8.0,5,9
8049,Male,37,Standard,33.51,49,3,9,0,20.1,3,,23,2.13,13,4.67,9.9,Mobile,43.0,5,6
8050,Female,59,Premium,23.22,13,1,34,0,65.64,1,50.0,24,0.54,14,11.17,9.83,TV,,5,9
8051,Female,45,Standard,25.91,7,0,52,0,167.48,1,0.0,1,7.0,18,10.92,2.16,Web,48.0,3,3
8052,Female,37,Basic,41.06,36,0,58,0,163.01,3,67.0,14,,18,2.49,1.4,TV,4.0,8,9
8053,Female,28,Standard,19.96,4,2,27,0,44.42,4,28.0,2,2.0,15,13.94,1.6,TV,16.0,8,18
8054,Male,27,Premium,11.61,7,1,22,0,183.79,3,39.79424266050405,20,0.35,18,15.18,7.012206230680652,Web,14.0,5,4
8055,Female,40,Basic,44.31,10,0,48,0,129.68,1,17.0,20,0.5,3,17.39,5.92,Web,12.0,8,4
8056,Male,54,Basic,14.55,28,1,11,0,197.83,4,43.0,12,2.33,17,14.71,9.0,TV,0.0,1,17
8057,Female,58,Standard,18.23,20,0,28,0,266.96,1,,5,4.0,12,2.37,3.95,Web,23.0,8,17
8058,Male,69,Basic,36.8,38,1,1,0,96.02,3,35.0,17,,6,18.38,8.66,TV,14.0,9,8
8059,Male,36,Basic,178.79999999999998,12,0,12,1,107.46,2,,23,,30,4.22,1.59,Mobile,42.0,7,1
8060,Female,62,Basic,41.02,48,1,35,0,204.66,4,48.0,29,1.66,11,12.19,8.32,Web,17.0,8,18
8061,Female,35,Premium,13.27,18,2,46,0,285.0,1,20.0,11,1.64,12,12.9,3.59,Mobile,16.0,2,12
8062,Female,66,Basic,20.85,2,1,25,0,148.41,4,52.0,0,2.0,6,3.04,8.45,Mobile,49.0,9,0
8063,Male,44,Standard,10.66,33,1,16,0,54.94,1,79.0,29,1.14,4,6.87,3.15,Mobile,11.0,2,5
8064,Female,23,Standard,29.35,37,1,42,0,280.83,3,69.0,11,3.36,8,6.0,7.39,Mobile,16.0,9,5
8065,Female,27,Premium,18.17,18,0,32,0,143.58,3,89.0,22,0.82,19,14.2,8.55,TV,36.0,7,12
8066,Male,19,Premium,36.0,31,2,58,0,140.91,3,,21,1.48,19,12.5,1.21,Web,13.0,4,3
8067,Female,41,Standard,5.02,46,1,56,0,164.24,1,77.97542155917785,24,1.92,9,8.45,-1.3812306904745455,TV,35.0,6,9
8068,Male,55,Premium,7.69,35,1,21,0,79.49,3,0.0,29,1.21,13,3.31,7.29,Mobile,,4,4
8069,Female,45,Basic,24.47,38,1,1,0,236.48,2,26.0,29,,0,14.78,6.89,TV,41.0,7,4
8070,Male,45,Standard,48.12,13,0,9,0,194.11,2,18.0,22,0.59,14,18.78,1.75,Mobile,13.0,9,4
8071,Male,62,Standard,45.09,6,1,38,1,286.69,3,98.0,27,0.22,1,11.54,9.99,Mobile,43.0,9,10
8072,Female,67,Basic,49.73,19,2,25,0,65.15,1,89.0,27,0.7,14,18.24,1.41,Mobile,14.0,9,18
8073,Male,56,Standard,23.76,31,3,29,1,187.64,3,51.0,23,1.35,4,16.22,4.96,TV,7.0,7,3
8074,Female,19,Basic,7.1,45,1,21,0,157.41,3,78.0,1,45.0,8,19.0,2.3,TV,7.0,0,13
8075,Female,63,Premium,93.85,30,1,10,0,268.95,1,69.0,9,3.33,16,6.79,0.84,Mobile,11.0,5,19
8076,Male,22,Basic,35.41,21,0,21,0,13.96,2,62.0,3,7.0,17,12.64,4.5,Web,27.0,3,10
8077,Female,67,Standard,11.08,4,1,23,0,229.44,2,94.0,8,0.5,3,4.57,9.98,Mobile,5.0,0,16
8078,Male,28,Basic,18.5,30,0,57,0,188.8,1,97.0,6,5.0,8,14.76,9.59,TV,36.0,7,18
8079,Male,27,Basic,7.53,14,1,28,0,184.23,3,80.0,26,0.54,10,19.68,3.75,Mobile,18.0,4,4
8080,Male,60,Premium,26.37,43,2,50,1,263.22,3,,11,3.91,12,6.43,5.01,Mobile,0.0,0,18
8081,Male,19,Standard,14.4,16,0,9,0,178.99,1,83.0,1,16.0,13,1.31,9.03,Mobile,27.0,1,7
8082,Male,32,Premium,9.11,36,1,33,1,216.2,2,1.0,14,2.57,14,19.47,9.13,Mobile,,6,12
8083,Male,56,Basic,23.5,18,0,45,0,195.48,1,36.0,16,1.12,17,0.62,7.79,Mobile,47.0,9,0
8084,Male,58,Basic,20.81,9,1,24,0,25.5,4,52.0,18,0.5,8,7.28,2.58,Mobile,26.0,8,7
8085,Male,54,Standard,29.19,43,2,20,0,38.28,1,72.0,11,3.91,1,11.19,3.72,Mobile,,5,6
8086,Female,24,Standard,38.71,33,0,53,0,104.86,2,86.0,15,2.2,13,15.64,5.73,Web,12.0,9,4
8087,Female,37,Basic,10.07,48,1,58,0,204.33,1,,29,1.66,10,4.33,9.992141152253417,Mobile,44.0,3,11
8088,Male,51,Standard,40.6,24,1,38,0,12.8,4,38.0,5,4.8,19,1.08,4.41,TV,23.0,2,16
8089,Female,52,Basic,6.18,36,3,12,0,232.92,3,30.0,25,1.44,6,13.94,6.24,Mobile,48.0,0,13
8090,Female,51,Basic,24.94,27,0,1,0,64.89,3,18.0,4,,13,1.94,4.1,Mobile,45.0,3,18
8091,Female,39,Basic,31.43,14,0,58,0,170.06,4,41.0,16,0.88,7,4.88,5.89,Mobile,,2,19
8092,Female,48,Standard,48.06,19,1,5,0,64.34,4,50.0,18,1.06,19,5.36,0.14,Web,34.0,2,8
8093,Female,40,Standard,30.83,12,2,59,0,56.91,1,67.0,9,1.33,6,16.76,3.71,TV,21.0,1,5
8094,Female,36,Standard,12.14,19,1,0,0,103.59,1,33.0,20,0.95,18,11.59,7.67,Mobile,14.0,9,8
8095,Male,21,Standard,28.29,42,0,56,1,276.85,2,53.0,27,1.56,4,9.03,0.25,TV,8.0,1,17
8096,Female,41,Basic,22.81,30,0,27,0,75.16,1,57.0,8,3.75,17,0.51,8.18,Mobile,1.0,2,9
8097,Female,37,Premium,26.57,17,1,21,0,19.31,4,14.0,10,1.7,7,10.16,9.85,Mobile,49.0,6,8
8098,Female,56,Premium,13.87,40,0,10,1,265.26,3,28.0,9,4.44,17,14.25,4.89,Web,23.0,2,1
8099,Female,45,Standard,27.54,47,2,38,0,134.48,2,56.0,14,3.36,6,19.53,1.72,Web,2.0,0,11
8100,Male,56,Basic,11.75,27,1,59,1,188.21,4,,13,2.08,19,9.65,8.51,Mobile,28.0,4,14
8101,Male,34,Standard,38.48,46,0,4,0,266.3,1,41.73462619236528,15,3.07,19,11.14,7.867510724029447,Web,19.0,7,14
8102,Male,36,Standard,31.73,3,4,17,1,227.92,4,,11,0.27,5,6.43,9.79,Mobile,32.0,7,9
8103,Male,65,Premium,8.53,23,1,19,0,239.97,3,26.0,25,0.92,7,16.32,2.46,Web,7.0,4,12
8104,Female,52,Premium,45.03,43,0,11,0,146.63,1,88.0,14,3.07,14,10.81,1.87,TV,47.0,7,4
8105,Male,49,Premium,32.74,44,0,20,0,207.77,1,,20,2.2,2,7.52,1.34,Web,27.0,3,16
8106,Male,64,Basic,19.22,8,1,26,0,289.31,2,72.0,13,0.62,9,2.33,4.44,Mobile,26.0,2,5
8107,Male,63,Premium,7.05,46,1,57,0,267.49,1,21.0,11,4.18,12,17.84,7.27,Mobile,17.0,1,11
8108,Male,64,Standard,33.45,49,0,49,0,185.67,2,21.0,25,1.96,19,16.03,1.43,Mobile,13.0,5,2
8109,Female,63,Premium,21.8,31,0,40,0,30.18,4,52.0,16,1.94,4,4.15,4.26,Mobile,3.0,7,18
8110,Male,56,Standard,45.84,31,1,33,0,294.01,2,65.0,8,3.88,2,17.5,2.49,TV,4.0,7,16
8111,Female,52,Basic,6.57,38,2,17,1,71.52,4,69.0,2,,4,11.15,3.96,TV,43.0,5,15
8112,Male,47,Standard,6.76,20,2,33,0,111.42,1,92.0,23,0.87,19,15.41,0.51,Mobile,11.0,6,8
8113,Female,34,Basic,238.6,43,4,1,0,46.4,2,64.0,16,2.69,22,13.03,3.87,Web,31.0,1,16
8114,Female,59,Basic,48.42,41,0,52,0,54.15,4,54.0,8,5.12,16,1.4,0.73,Mobile,38.0,4,13
8115,Male,64,Premium,6.25,38,1,13,0,239.75,2,80.0,18,2.11,16,4.97,7.71,TV,3.0,3,11
8116,Male,46,Basic,37.22,45,2,38,1,42.84,2,95.0,22,2.05,17,8.45,0.44,Web,39.0,1,17
8117,Male,23,Basic,14.97,26,2,0,0,60.87,4,43.0,11,2.36,15,2.23,3.39,TV,42.0,7,18
8118,Male,34,Basic,36.56,46,0,27,0,55.59,2,36.0,22,2.09,0,7.45,1.29,Web,20.0,6,3
8119,Female,34,Standard,44.09,35,2,40,0,114.21,4,37.0,5,7.0,18,0.72,7.14,Mobile,14.0,4,15
8120,Female,31,Premium,9.54,7,0,26,0,209.93,1,67.0,1,7.0,11,17.67,1.42,Mobile,48.0,9,13
8121,Male,41,Basic,15.74,18,0,29,0,194.93,4,,27,0.67,12,0.86,6.52,Web,40.0,4,13
8122,Male,67,Basic,6.08,28,3,21,0,218.79,2,22.0,9,3.11,7,10.97,6.16,Mobile,31.0,6,6
8123,Female,54,Premium,34.85,18,1,11,0,219.41,1,59.0,0,18.0,22,13.79,5.85,TV,35.0,8,0
8124,Male,57,Premium,6.33,4,2,0,0,5.89,3,41.0,28,0.14,6,5.86,2.66,Mobile,10.0,4,11
8125,Female,56,Basic,41.03,21,0,32,0,206.94,4,80.0,2,,6,0.04,8.88,Mobile,18.0,4,13
8126,Male,49,Standard,18.42,34,2,40,0,206.95,1,97.0,22,1.55,15,11.08,1.89,TV,22.0,0,4
8127,Female,53,Standard,27.19,9,0,47,0,23.32,2,23.0,7,1.29,4,9.3,3.67,Web,37.0,0,0
8128,Female,67,Standard,40.45,14,0,56,0,131.0,4,41.0,13,1.08,10,3.74,7.28,Web,11.0,3,2
8129,Female,54,Standard,27.27,1,1,48,0,28.2,2,,27,0.04,12,1.84,2.26,TV,49.0,4,13
8130,Female,65,Premium,24.31,41,3,0,0,61.29,3,97.0,9,,0,15.96,6.07,Web,12.0,1,16
8131,Female,31,Basic,5.52,21,0,4,0,149.48,3,92.98081875831639,20,1.05,19,3.9,7.486953431158827,Mobile,10.0,4,1
8132,Male,44,Basic,30.56,47,1,47,1,8.54,1,,25,1.88,5,8.5,5.51,Mobile,25.0,0,5
8133,Female,36,Basic,10.61,34,2,4,0,33.02,3,66.0,2,17.0,3,15.76,3.23,Web,47.0,3,4
8134,Male,48,Standard,39.41,38,0,6,0,30.05,2,15.0,27,1.41,15,18.31,7.87,TV,,2,13
8135,Female,63,Premium,16.6,18,2,19,0,41.74,1,28.0,13,1.38,17,7.97,1.08,TV,4.0,7,10
8136,Female,26,Standard,35.34,46,1,25,0,19.69,4,73.0,18,2.56,1,9.32,2.29,Mobile,,3,16
8137,Male,55,Basic,34.08,11,0,48,0,185.56,2,51.67286346823552,13,0.85,11,14.21,3.7375956076695784,Mobile,46.0,7,14
8138,Male,34,Standard,32.75,33,2,5,0,57.69,2,92.0,27,1.22,17,3.06,4.64,Web,34.0,1,9
8139,Male,36,Standard,17.01,44,0,25,0,259.47,2,94.0,18,2.44,6,16.79,0.23,Web,36.0,0,15
8140,Male,61,Premium,17.02,19,1,2,0,266.02,4,2.0,3,6.33,11,5.44,6.93,Mobile,14.0,0,0
8141,Female,21,Standard,43.84,6,1,38,0,208.85,4,25.179069684209487,22,0.27,1,8.32,3.7445253319727945,TV,,3,0
8142,Male,65,Standard,5.58,23,1,13,1,24.16,2,64.0,6,,8,18.77,8.92,TV,9.0,3,4
8143,Female,28,Standard,13.17,2,1,48,0,268.02,3,30.0,8,0.25,1,19.4,3.05,Mobile,41.0,6,7
8144,Male,39,Standard,32.46,5,1,13,0,128.51,1,4.0,15,0.33,11,8.67,2.72,Web,45.0,1,1
8145,Male,21,Standard,41.77,32,1,19,0,58.43,2,90.0,27,1.19,16,5.38,1.22,TV,10.0,1,5
8146,Female,34,Basic,21.13,33,0,57,1,234.74,2,37.0,0,33.0,5,2.74,7.53,Web,18.0,1,4
8147,Female,25,Premium,34.4,32,1,43,0,107.27,1,19.0,20,1.6,4,3.11,9.31,Mobile,31.0,0,6
8148,Male,63,Standard,30.07,28,1,8,1,154.29,2,64.0,22,,15,10.2,7.87,Mobile,41.0,2,0
8149,Female,51,Standard,7.9,22,2,57,0,224.2,1,86.0,19,1.16,10,13.72,8.62,Mobile,41.0,4,19
8150,Female,28,Premium,32.98,3,0,5,1,34.83,1,63.0,25,,15,7.26,6.39,Mobile,17.0,1,4
8151,Female,48,Premium,41.63,4,1,1,0,55.02,3,,19,0.21,14,4.78,3.45,Web,5.0,2,10
8152,Female,28,Premium,49.66,33,1,37,0,290.73,1,29.0,3,11.0,7,0.06,7.49,Mobile,15.0,6,4
8153,Female,55,Premium,6.33,15,0,40,0,215.5,1,67.0,4,3.75,13,5.81,1.97,TV,28.0,6,5
8154,Female,38,Basic,34.7,39,1,42,0,73.18,4,-1.0721222658366276,17,2.29,1,12.6,-0.5259796644651635,TV,,6,13
8155,Female,63,Standard,23.65,46,1,32,1,174.27,1,60.0,16,2.88,2,14.82,3.61,Web,5.0,0,15
8156,Female,47,Standard,5.44,42,0,43,0,60.46,2,91.0,21,2.0,4,16.29,5.88,Mobile,49.0,6,2
8157,Male,27,Basic,32.65,41,0,4,0,260.31,1,60.01729202298901,11,3.73,3,10.44,7.725632018560183,Mobile,,3,17
8158,Female,43,Premium,10.51,2,0,12,1,137.34,1,30.0,11,,16,18.45,4.34,TV,19.0,6,1
8159,Male,44,Standard,22.04,42,2,55,0,243.03,4,16.0,1,42.0,11,15.79,8.53,Mobile,4.0,3,16
8160,Female,25,Standard,16.76,48,3,14,0,291.72,3,77.0,30,1.6,7,15.73,8.16,TV,12.0,5,18
8161,Female,56,Premium,21.25,41,2,44,0,294.36,3,18.0,28,1.46,10,0.35,0.07,Web,1.0,4,1
8162,Female,25,Basic,27.17,48,2,54,0,45.6,3,6.0,6,8.0,3,0.98,6.99,Web,28.0,2,0
8163,Female,25,Standard,21.16,13,1,57,0,283.72,4,22.0,30,0.43,8,15.31,7.21,Mobile,6.0,0,19
8164,Male,51,Standard,29.87,32,2,33,0,84.74,3,64.50779176074111,9,3.56,17,6.07,6.7821783786939775,Web,26.0,4,16
8165,Male,33,Basic,15.74,27,1,55,0,111.09,1,53.0,7,3.86,7,5.65,7.81,TV,23.0,0,4
8166,Female,58,Basic,33.59,40,0,8,1,23.58,2,80.02092781062791,13,3.08,5,5.92,1.2024498978033633,Mobile,36.0,3,8
8167,Male,30,Premium,43.42,14,2,25,0,195.45,2,42.0,25,0.56,7,15.04,2.1,Mobile,21.0,2,9
8168,Female,40,Standard,15.08,3,2,29,1,195.01,2,10.0,2,1.5,11,13.55,5.44,Web,25.0,2,12
8169,Female,29,Premium,27.85,19,0,55,0,234.23,3,28.0,24,0.79,15,0.99,3.19,Web,30.0,3,3
8170,Male,44,Standard,34.19,24,1,59,0,284.15,4,34.0,22,1.09,3,15.83,5.95,Mobile,24.0,8,3
8171,Male,39,Basic,30.41,34,0,21,0,131.31,4,57.66208053769061,4,8.5,16,8.75,4.163274106854718,Mobile,2.0,2,19
8172,Female,49,Basic,21.45,38,0,24,0,125.19,3,27.0,14,,12,14.81,2.75,TV,19.0,6,16
8173,Female,66,Basic,33.9,21,1,39,0,193.54,4,57.0,15,1.4,17,18.93,6.83,Mobile,9.0,6,16
8174,Male,44,Premium,6.27,34,2,3,0,201.89,1,95.0,3,,10,12.73,4.58,Mobile,17.0,6,6
8175,Female,19,Basic,21.65,46,1,46,0,136.35,4,6.0,14,,16,13.65,8.26,TV,32.0,2,11
8176,Male,62,Premium,28.97,27,2,27,0,276.2,3,16.0,6,4.5,8,6.79,0.44,Web,38.0,3,4
8177,Female,50,Premium,5.93,9,1,53,0,20.39,4,65.0,30,0.3,4,12.44,2.32,Mobile,30.0,9,14
8178,Female,43,Premium,27.84,15,0,36,0,228.14,4,21.0,28,0.54,13,14.33,0.0,TV,45.0,8,0
8179,Male,45,Standard,34.44,48,0,9,0,66.34,1,27.0,13,,2,5.22,4.19,TV,27.0,2,12
8180,Male,36,Premium,39.16,22,1,8,0,151.12,1,56.0,14,1.57,15,6.62,2.07,TV,10.0,5,1
8181,Male,60,Basic,10.1,18,2,58,0,256.19,2,1.0,21,0.86,17,1.8,2.21,Web,,8,5
8182,Female,22,Basic,49.58,0,1,35,0,102.23,4,91.0,12,0.0,2,15.32,6.93,Web,19.0,9,1
8183,Female,50,Basic,32.28,0,2,0,1,270.41,3,83.0,21,0.0,13,12.56,7.89,Web,47.0,2,15
8184,Female,37,Premium,21.34,45,1,29,1,137.95,3,60.0,17,2.65,15,7.68,2.57,Mobile,,9,15
8185,Female,47,Basic,16.21,25,3,10,0,212.31,1,74.0,19,1.32,16,10.66,6.15,Mobile,32.0,8,9
8186,Male,62,Standard,30.78,33,1,24,1,218.19,2,44.0,23,1.43,1,13.55,5.8,Mobile,22.0,8,10
8187,Female,25,Basic,44.68,1,1,10,0,81.94,1,20.0,11,0.09,7,3.66,0.04,Web,7.0,4,2
8188,Female,55,Basic,28.43,27,1,40,0,270.69,1,81.0,22,1.23,13,13.54,9.38,Mobile,30.0,2,6
8189,Female,34,Basic,34.77,19,1,54,0,41.76,1,55.0,2,9.5,13,12.57,3.4,Mobile,47.0,1,6
8190,Male,61,Premium,21.1,41,0,4,1,179.07,3,59.0,19,,14,12.95,3.09,Mobile,8.0,1,4
8191,Female,18,Standard,22.47,46,2,26,0,279.06,4,94.0,18,2.56,4,6.5,5.88,Mobile,9.0,4,9
8192,Female,20,Premium,17.88,26,0,22,1,14.14,4,66.0,13,2.0,14,3.02,3.62,Web,49.0,2,12
8193,Male,63,Standard,36.75,27,0,56,0,161.72,3,35.0,15,1.8,15,7.82,2.97,Mobile,41.0,6,1
8194,Female,43,Premium,21.16,30,0,18,1,77.7,3,40.0,29,1.03,3,1.88,7.36,TV,23.0,0,15
8195,Female,48,Standard,67.9,46,0,52,0,61.77,2,18.0,30,1.53,26,3.27,7.38,Mobile,35.0,5,0
8196,Male,25,Standard,21.62,6,3,2,0,73.96,3,47.0,9,0.67,9,11.08,6.85,Mobile,5.0,4,18
8197,Female,60,Standard,43.42,7,0,7,0,271.29,2,6.0,8,0.88,16,18.51,8.57,Mobile,25.0,3,19
8198,Female,63,Standard,38.22,31,1,47,1,130.53,4,97.7836854532944,6,5.17,10,4.46,5.671099273337839,Mobile,38.0,8,16
8199,Female,25,Premium,20.06,10,3,58,0,74.59,4,54.420570074083926,29,0.34,6,10.73,6.119235068689239,Mobile,17.0,7,8
8200,Male,52,Standard,45.81,47,0,48,1,278.63,2,10.0,28,1.68,7,3.16,9.95,Web,37.0,2,9
8201,Female,56,Premium,8.37,25,0,35,0,99.88,3,80.0,23,,18,10.74,2.39,TV,33.0,5,14
8202,Female,45,Standard,7.24,24,0,54,0,218.42,3,60.0,4,,14,15.09,8.46,Mobile,46.0,8,13
8203,Male,68,Basic,10.74,6,2,14,1,163.47,2,95.0,11,,2,16.26,2.09,Mobile,,4,9
8204,Male,21,Standard,10.24,19,0,12,1,205.35,3,3.0,11,,12,13.99,4.49,TV,41.0,8,1
8205,Female,33,Basic,8.95,40,0,29,0,58.89,1,55.0,20,2.0,13,4.05,4.11,Mobile,12.0,1,18
8206,Female,30,Standard,34.76,29,1,40,1,205.17,2,5.0,16,1.81,5,8.99,7.49,Mobile,47.0,4,2
8207,Female,37,Standard,32.04,0,2,9,0,272.22,3,61.0,8,0.0,5,16.34,6.88,Mobile,46.0,1,14
8208,Female,68,Premium,34.14,17,2,58,0,34.77,2,29.0,14,,19,14.71,7.69,Mobile,46.0,5,15
8209,Male,22,Basic,35.98,7,0,33,1,101.33,2,58.0,24,0.29,18,16.06,5.49,Web,13.0,2,16
8210,Female,54,Basic,39.06,28,0,29,0,291.92,3,42.0,11,2.55,14,1.9,0.76,Mobile,2.0,5,15
8211,Male,37,Basic,14.32,39,0,24,1,71.43,3,60.0,13,3.0,1,14.55,5.94,Mobile,22.0,6,3
8212,Male,41,Basic,33.0,21,1,5,1,22.57,2,55.0,19,1.11,0,8.86,2.57,Mobile,25.0,4,4
8213,Female,53,Premium,31.1,31,0,54,0,21.24,3,,13,2.38,0,7.14,4.34,Mobile,22.0,5,17
8214,Female,51,Premium,47.46,39,2,51,0,86.21,3,58.0,16,2.44,19,3.23,1.16,Mobile,13.0,3,0
8215,Male,62,Standard,15.46,13,2,36,0,150.99,2,76.0,12,1.08,12,4.76,2.05,Mobile,38.0,5,0
8216,Male,65,Premium,7.64,1,1,16,0,84.3,1,,18,0.06,7,12.0,4.44,Web,,6,14
8217,Female,51,Basic,34.41,34,3,35,0,87.87,4,59.0,4,8.5,15,14.04,7.0,Mobile,34.0,8,9
8218,Male,36,Basic,38.31,6,1,39,1,250.27,3,,21,0.29,9,10.89,3.54,Web,14.0,2,6
8219,Female,34,Basic,17.74,2,0,31,0,231.25,4,10.0,26,0.08,11,19.3,3.94,Mobile,18.0,2,7
8220,Female,22,Premium,30.69,14,2,21,0,96.7,1,,29,0.48,19,3.74,6.43,Mobile,28.0,0,8
8221,Male,42,Standard,7.68,42,1,54,0,106.74,1,48.0,24,1.75,11,11.49,2.04,TV,29.0,4,9
8222,Male,35,Standard,48.2,33,2,32,0,291.05,1,41.0,7,4.71,15,14.86,1.11,Mobile,46.0,8,8
8223,Female,67,Basic,9.95,21,1,54,0,285.3,1,88.0,27,0.78,2,4.81,8.84,TV,34.0,5,4
8224,Male,25,Basic,8.04,17,2,21,0,292.06,4,61.0,23,0.74,1,0.87,3.16,Web,27.0,2,11
8225,Female,44,Premium,6.98,45,1,35,0,282.06,3,65.0,16,2.81,5,4.77,3.64,Web,11.0,9,17
8226,Female,32,Basic,24.23,17,0,17,0,190.29,4,90.0,25,0.68,14,0.14,8.03,Mobile,42.0,6,11
8227,Female,62,Standard,9.37,33,0,27,0,95.96,1,19.0,6,5.5,2,9.16,2.28,Web,41.0,8,1
8228,Male,30,Basic,38.51,35,0,12,1,291.0,2,93.0,14,2.5,8,0.88,8.43,Mobile,27.0,6,8
8229,Female,33,Basic,45.45,45,1,17,0,224.13,3,16.0,6,7.5,4,15.03,6.47,Mobile,42.0,1,5
8230,Female,39,Standard,16.71,38,1,22,0,214.82,4,88.0,19,2.0,0,18.01,7.77,Mobile,17.0,9,12
8231,Female,37,Basic,33.29,46,1,34,0,240.3,4,43.0,10,4.6,19,6.42,5.15,Mobile,28.0,0,8
8232,Female,30,Standard,6.91,37,2,17,0,181.55,3,15.0,7,5.29,0,11.75,0.66,TV,47.0,0,14
8233,Female,37,Standard,22.4,36,0,9,0,177.06,4,57.0,22,1.64,0,16.52,7.5,Web,26.0,2,8
8234,Female,19,Standard,18.18,17,1,50,1,111.59,4,20.0,27,0.63,12,5.25,3.1,Mobile,29.0,8,11
8235,Female,52,Standard,15.29,42,1,57,0,49.47,4,52.0,14,3.0,6,14.14,6.39,Mobile,,0,17
8236,Female,64,Standard,34.01,39,0,1,0,134.37,1,81.0,16,2.44,4,17.9,0.95,TV,43.0,0,7
8237,Female,36,Basic,10.86,28,2,13,0,157.63,3,9.0,26,1.08,7,13.73,6.84,Mobile,14.0,8,12
8238,Female,62,Standard,43.73,11,0,31,1,263.95,4,5.0,25,0.44,19,13.6,1.54,Mobile,0.0,7,14
8239,Female,54,Standard,34.92,17,0,58,0,123.47,1,16.0,20,0.85,8,2.14,1.76,Mobile,38.0,8,7
8240,Male,23,Basic,36.98,30,2,29,0,265.49,1,11.0,9,3.33,11,3.17,3.53,TV,48.0,6,3
8241,Female,31,Premium,47.09,14,2,18,0,98.67,3,41.0,14,1.0,9,11.72,9.46,Mobile,,1,14
8242,Female,21,Standard,47.41,39,2,4,1,283.68,2,59.0,22,1.77,13,3.81,3.64,Web,14.0,2,10
8243,Female,39,Premium,29.82,29,0,57,1,16.49,3,,12,2.42,19,9.34,3.1,TV,28.0,4,6
8244,Male,68,Premium,27.29,35,0,47,0,159.97,3,35.0,22,1.59,13,17.4,2.77,Web,25.0,3,18
8245,Female,56,Standard,20.09,27,2,31,0,99.87,3,,19,1.42,1,19.02,6.95,Mobile,,8,18
8246,Male,53,Standard,37.2,14,1,57,0,91.85,2,,16,0.88,13,8.26,9.18,Mobile,29.0,2,0
8247,Female,51,Standard,29.22,42,1,9,0,28.42,3,2.0,24,1.75,18,3.02,4.17,Mobile,40.0,5,4
8248,Female,44,Standard,46.98,32,1,4,0,205.98,3,72.0,14,2.29,2,18.26,5.75,Web,47.0,7,17
8249,Male,24,Premium,15.74,1,0,13,0,120.8,4,66.0,20,0.05,0,9.35,8.09,TV,27.0,4,18
8250,Female,20,Standard,18.96,7,2,38,0,284.97,3,61.0,7,1.0,17,5.79,5.41,Web,47.0,6,14
8251,Male,64,Basic,19.22,47,2,41,1,215.16,3,45.0,16,,13,19.87,6.6,Mobile,30.0,5,2
8252,Male,50,Standard,41.27,32,1,42,0,135.65,3,8.0,3,10.67,17,17.99,7.27,TV,11.0,5,4
8253,Female,19,Premium,9.46,34,1,18,0,190.05,4,82.0,1,,18,8.64,8.98,Mobile,22.0,8,19
8254,Female,59,Standard,25.5,17,1,10,0,24.47,2,21.0,23,,18,1.01,2.79,TV,10.0,2,14
8255,Female,33,Standard,24.24,25,1,34,0,178.8,3,,11,2.27,18,11.69,0.48,TV,39.0,0,11
8256,Female,42,Standard,8.29,47,0,38,0,201.51,4,49.0,15,3.13,11,14.33,9.71,Web,22.0,5,3
8257,Male,32,Basic,23.49,20,2,45,0,36.32,3,94.0,27,0.74,15,0.11,9.99,TV,36.0,3,10
8258,Male,41,Basic,28.1,27,3,37,0,206.32,1,97.0,9,,19,6.62,8.95,TV,20.0,2,2
8259,Female,32,Standard,7.93,19,1,21,0,144.83,4,53.0,30,,1,1.89,3.11,Mobile,8.0,3,0
8260,Male,48,Standard,27.94,44,1,51,0,146.49,3,52.0,13,3.38,3,17.58,4.81,Web,23.0,4,10
8261,Male,31,Standard,48.17,19,1,58,0,218.46,1,86.0,10,1.9,13,0.84,7.66,Mobile,47.0,3,12
8262,Female,31,Standard,49.05,3,0,44,1,137.69,3,30.100373136389116,10,0.3,18,19.01,1.2812641847479,TV,6.0,9,7
8263,Male,23,Standard,28.93,35,0,45,0,74.13,3,40.0,28,1.25,6,0.7,9.1,Web,17.0,2,18
8264,Male,31,Basic,28.18,33,3,29,0,92.99,3,91.0,15,,9,0.68,8.44,Mobile,5.0,1,4
8265,Female,34,Basic,17.85,44,1,51,0,222.81,4,20.0,4,11.0,15,8.68,7.01,Web,21.0,0,2
8266,Male,35,Basic,49.87,12,2,29,1,25.94,4,25.0,18,0.67,19,7.06,8.6,Mobile,23.0,3,9
